Région,Titre,Type,Prix,Surface,Pièces,Lien
Sousse,Villa en bande en vente,villa,1 450 000 DT,2230 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/58050.html
Sousse,Villa jumelée en vente,villa,380 000 DT,160 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sahloul/61344.html
Sousse,S+1 en vente,appartement,"<span class=""trattativaRiservata"">Informations en agence</span>",65 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61611.html
Sousse,Terrain agricole en vente,terrain,412 425 DT,3055 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62048.html
Sousse,Terrain agricole en vente,terrain,490 000 DT,4290 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62362.html
Sousse,Maison jumelée en vente,villa,180 000 DT,300 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/61465.html
Sousse,S+2 en vente,appartement,70 000 DT,77 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61333.html
Sousse,Villa inachevée en vente,villa,470 000 DT,300 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/hergla/62365.html
Sousse,Terrain habitation ind. en vente,terrain,415 000 DT,553 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html
Sousse,S+3 en vente,appartement,320 000 DT,133 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/59784.html
Sousse,Terrain habitation ind. en vente,terrain,696 000 DT,557 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/60898.html
Sousse,Terrain habitation ind. en vente,terrain,568 000 DT,455 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/60899.html
Sousse,Terrain habitation ind. en vente,terrain,275 000 DT,195 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/62238.html
Sousse,S+2 en vente,appartement,265 000 DT,110 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/62120.html
Sousse,S+2 en vente,appartement,315 000 DT,112 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/62012.html
Sousse,Villa individuelle en vente,villa,520 000 DT,170 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/59758.html
Sousse,Villa individuelle en vente,villa,370 000 DT,155 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/62056.html
Sousse,Villa individuelle en vente,villa,1 600 000 DT,1100 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/50316.html
Sousse,Terrain habitation ind. en vente,terrain,"<span class=""trattativaRiservata"">Informations en agence</span>",1159 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62088.html
Sousse,Terrain agricole en vente,terrain,150 000 DT,2764 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62065.html
Sousse,S+2 en vente,appartement,"<span class=""trattativaRiservata"">Informations en agence</span>",75 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61757.html
Sousse,Villa individuelle en vente,villa,660 000 DT,430 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/hammam-sousse/46755.html
Sousse,S+3 en vente,appartement,406 000 DT,140 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57247.html
Sousse,Terrain habitation ind. en vente,terrain,"<span class=""trattativaRiservata"">Informations en agence</span>",1138 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/61847.html
Sousse,S+2 en vente,appartement,340 000 DT,120 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61225.html
Sousse,Maison jumelée en vente,villa,310 000 DT,210 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/61481.html
Sousse,S+3 en vente,appartement,290 000 DT,125 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/61571.html
Sousse,S+3 en vente,appartement,135 000 DT,120 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61292.html
Sousse,S+2 en vente,appartement,187 000 DT,85 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/61197.html
Sousse,Villa individuelle en vente,villa,900 000 DT,360 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/61395.html
Sousse,S+2 en vente,appartement,245 000 DT,67 m²,,https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60547.html
Sousse,Terrain habitation ind. en vente,terrain,850 000 DT,496 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/32447.html
Sousse,Terrain habitation ind. en vente,terrain,271 000 DT,375 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/59185.html
Sousse,S+1 en vente,appartement,420 000 DT,87 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60580.html
Sousse,S+2 en vente,appartement,343 000 DT,127 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57250.html
Sousse,S+2 en vente,appartement,347 000 DT,105 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/61575.html
Sousse,S+1 en vente,appartement,360 000 DT,65 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61612.html
Sousse,S+3 en vente,appartement,335 000 DT,145 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/61461.html
Sousse,Terrain agricole en vente,terrain,756 000 DT,2778 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/59133.html
Sousse,S+2 en vente,appartement,325 000 DT,89 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61418.html
Sousse,Terrain habitation ind. en vente,terrain,237 000 DT,417 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html
Sousse,Maison jumelée en vente,villa,260 000 DT,112 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/hergla/60793.html
Sousse,Terrain habitation ind. en vente,terrain,"<span class=""trattativaRiservata"">Informations en agence</span>",1194 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/48937.html
Sousse,Terrain agricole en vente,terrain,75 000 DT,1382 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60942.html
Sousse,S+2 en vente,appartement,160 000 DT,100 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/58927.html
Sousse,S+2 en vente,appartement,530 000 DT,86 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60950.html
Sousse,Terrain habitation ind. en vente,terrain,290 000 DT,412 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/60982.html
Sousse,S+3 en vente,appartement,300 000 DT,204 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60389.html
Sousse,S+2 en vente,appartement,194 000 DT,94 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60652.html
Sousse,S+3 en vente,appartement,558 000 DT,137 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60549.html
Sousse,S+2 en vente,appartement,148 000 DT,90 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61107.html
Sousse,S+2 en vente,appartement,160 000 DT,100 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61109.html
Sousse,Terrain habitation ind. en vente,terrain,255 000 DT,425 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/60709.html
Sousse,Terrain habitation ind. en vente,terrain,197 220 DT,346 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/60701.html
Sousse,S+2 en vente,appartement,"<span class=""trattativaRiservata"">Informations en agence</span>",113 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60581.html
Sousse,S+3 en vente,appartement,510 000 DT,150 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/52976.html
Sousse,Terrain agricole en vente,terrain,180 000 DT,2600 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/60753.html
Sousse,S+2 en vente,appartement,147 000 DT,72 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/58634.html
Sousse,Villa jumelée en vente,villa,620 000 DT,465 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/60721.html
Sousse,S+2 en vente,appartement,250 000 DT,103 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60837.html
Sousse,S+2 en vente,appartement,240 000 DT,90 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60976.html
Sousse,S+2 en vente,appartement,255 000 DT,80 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60839.html
Sousse,S+2 en vente,appartement,420 000 DT,120 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/54731.html
Sousse,S+2 en vente,appartement,345 000 DT,108 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60238.html
Sousse,S+3 en vente,appartement,373 200 DT,140 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60991.html
Sousse,S+2 en vente,appartement,186 000 DT,93 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60857.html
Sousse,Villa individuelle en vente,villa,750 000 DT,466 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/59537.html
Sousse,S+3 en vente,appartement,447 000 DT,160 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60981.html
Sousse,S+3 en vente,appartement,415 000 DT,145 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/60004.html
Sousse,Penthouse en vente,appartement,880 000 DT,400 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/52585.html
Sousse,Maison jumelée en vente,villa,360 000 DT,480 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/59512.html
Sousse,S+3 en vente,appartement,290 000 DT,101 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/59927.html
Sousse,S+2 en vente,appartement,155 000 DT,80 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/56315.html
Sousse,Terrain agricole en vente,terrain,230 000 DT,329 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/el-kantaoui/60926.html
Sousse,S+3 en vente,appartement,210 000 DT,117 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/50057.html
Sousse,S+2 en vente,appartement,210 000 DT,167 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/50055.html
Sousse,S+2 en vente,appartement,210 000 DT,136 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/50038.html
Sousse,S+1 en vente,appartement,285 000 DT,62 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/59400.html
Sousse,Terrain habitation ind. en vente,terrain,888 000 DT,450 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/57484.html
Sousse,S+2 en vente,appartement,410 000 DT,105 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/44729.html
Sousse,S+3 en vente,appartement,350 000 DT,143 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57845.html
Sousse,S+2 en vente,appartement,365 000 DT,123 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/35267.html
Sousse,S+2 en vente,appartement,340 000 DT,137 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/48690.html
Sousse,S+2 en vente,appartement,380 000 DT,167 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60769.html
Sousse,Terrain agricole en vente,terrain,120 000 DT,467 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60765.html
Sousse,Terrain agricole en vente,terrain,300 000 DT,1223 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60764.html
Sousse,S+2 en vente,appartement,260 000 DT,135 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60650.html
Sousse,Villa individuelle en vente,villa,"<span class=""trattativaRiservata"">Informations en agence</span>",775 m²,6 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/hammam-sousse/42003.html
Sousse,Villa en bande en vente,villa,900 000 DT,450 m²,5 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/hammam-sousse/60570.html
Sousse,S+2 en vente,appartement,165 000 DT,105 m²,,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/56856.html
Sousse,Villa individuelle en vente,villa,960 000 DT,420 m²,5 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/sahloul/60434.html
Sousse,S+2 en vente,appartement,"<span class=""trattativaRiservata"">Informations en agence</span>",120 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/37463.html
Sousse,S+3 en vente,appartement,295 000 DT,141 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/52680.html
Sousse,Terrain habitation collective en vente,terrain,540 000 DT,601 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/40958.html
Sousse,S+2 en vente,appartement,135 000 DT,85 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/59252.html
Sousse,Terrain habitation ind. en vente,terrain,190 000 DT,368 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/kalaa-seghira/60055.html
Sousse,S+1 en vente,appartement,300 000 DT,65 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/57793.html
Sousse,Villa individuelle en vente,villa,895 000 DT,269 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/hergla/60505.html
Sousse,S+3 en vente,appartement,300 000 DT,150 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/60392.html
Sousse,Terrain habitation ind. en vente,terrain,2 313 000 DT,2313 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hammam-sousse/53634.html
Sousse,S+2 en vente,appartement,200 000 DT,85 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60313.html
Sousse,Terrain habitation collective en vente,terrain,288 800 DT,304 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60254.html
Sousse,S+2 en vente,appartement,408 000 DT,90 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/59402.html
Sousse,S+2 en vente,appartement,90 000 DT,85 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60060.html
Sousse,Terrain habitation ind. en vente,terrain,714 000 DT,397 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/48215.html
Sousse,Terrain habitation ind. en vente,terrain,677 300 DT,521 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/47921.html
Sousse,Terrain habitation ind. en vente,terrain,684 000 DT,570 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/40648.html
Sousse,Terrain habitation ind. en vente,terrain,550 000 DT,500 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/hammam-sousse/40382.html
Sousse,S+2 en vente,appartement,140 000 DT,70 m²,,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57880.html
Sousse,S+2 en vente,appartement,290 000 DT,117 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/59871.html
Sousse,Villa individuelle en vente,villa,"<span class=""trattativaRiservata"">Informations en agence</span>",881 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/el-kantaoui/59500.html
Sousse,Villa jumelée en vente,villa,1 060 000 DT,480 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sahloul/59587.html
Sousse,Terrain habitation ind. en vente,terrain,400 000 DT,565 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/58967.html
Sousse,S+2 en vente,appartement,391 000 DT,109 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/46990.html
Sousse,S+2 en vente,appartement,439 296 DT,133 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/59265.html
Sousse,Villa jumelée en vente,villa,800 000 DT,548 m²,6 pièces,https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/52206.html
Sousse,Studio en vente,appartement,154 000 DT,41 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/49774.html
Sousse,Villa individuelle en vente,villa,2 200 000 DT,1150 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/khezama/57857.html
Sousse,Duplex en vente,appartement,372 000 DT,140 m²,,https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/57909.html
Sousse,Terrain habitation ind. en vente,terrain,864 000 DT,432 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/56310.html
Sousse,Terrain habitation ind. en vente,terrain,660 000 DT,550 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/54957.html
Sousse,S+3 en vente,appartement,550 000 DT,175 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/58595.html
Sousse,Villa individuelle en vente,villa,330 000 DT,246 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/57488.html
Sousse,Villa en bande en vente,villa,300 000 DT,240 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/58440.html
Sousse,S+1 en vente,appartement,177 536 DT,55 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/58726.html
Sousse,Villa individuelle en vente,villa,750 000 DT,690 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/57798.html
Sousse,Villa inachevée en vente,villa,185 000 DT,254 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/hergla/57875.html
Sousse,Terrain habitation ind. en vente,terrain,145 000 DT,247 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/58000.html
Sousse,S+3 en vente,appartement,540 000 DT,167 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/57444.html
Sousse,Studio en vente,appartement,126 000 DT,30 m²,,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/57830.html
Sousse,S+3 en vente,appartement,225 000 DT,124 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57222.html
Sousse,Terrain agricole en vente,terrain,780 000 DT,3873 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/57521.html
Sousse,Terrain habitation ind. en vente,terrain,230 000 DT,479 m²,,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/56753.html
Sousse,Villa en bande en vente,villa,290 000 DT,158 m²,,https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/56131.html
Sousse,S+3 en vente,appartement,290 000 DT,190 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/48112.html
Sousse,S+3 en vente,appartement,400 000 DT,143 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/54628.html
Sousse,S+3 en vente,appartement,230 000 DT,79 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/54584.html
Sousse,S+2 en vente,appartement,320 000 DT,130 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/55245.html
